Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL160333,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(O)c(Cl)c1,Inhibition,'=',12.55,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL176857,COc1ccccc1-c1cc(/C=C2\C(=O)Nc3ncc(Br)cc32)cc(Br)c1O,Inhibition,'=',6.64,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL1909414,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1.Cl.O,Inhibition,'=',7.36,%,,,,UO_0000187,,,,,0,CHEMBL1962030,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL3642026,CN(CC(=O)O)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,IC50,'=',18,nM,7.75,,265525,UO_0000065,15.47,0.29,3.52,6.9,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3702053,CCN(CC)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,IC50,'=',5.8,nM,8.24,,265355,UO_0000065,16.96,0.31,3.3,9.37,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL260417,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,Inhibition,'=',74.67,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL1794053,Cl.Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1,Inhibition,'=',-0.79,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL258765,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21.[Cl-],IC50,'=',3400,nM,5.47,,,UO_0000065,20.16,0.36,2.33,14.88,0,CHEMBL970975,Inhibition of CDK6,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1157216,1,Scientific Literature,J Nat Prod,2006,None,,,
CHEMBL3702095,OCCC1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1,IC50,'=',7.6,nM,8.12,,265381,UO_0000065,17.07,0.32,3.15,8.83,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3622826,NCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,Activity,'>',65,%,,,,UO_0000187,,,,,0,CHEMBL3626376,Inhibition of CDK6 (unknown origin) assessed as residual enzyme activity at 10 uM by kinaseprolier assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL3621116,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3642004,OC1CN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,IC50,'=',22,nM,7.66,,265502,UO_0000065,15.77,0.29,4.39,7.08,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3698640,C[C@@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1,IC50,'=',11.5,nM,7.94,,265272,UO_0000065,18.48,0.34,4.51,8.21,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3702096,OCCN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,IC50,'=',4.9,nM,8.31,,265382,UO_0000065,18.12,0.33,4.96,8.73,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3702212,COCCn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,IC50,'=',790,nM,6.1,,265454,UO_0000065,15.09,0.28,3.93,6.56,0,CHEMBL3707550,In Vitro Assay: The Cdk4 and Cdk6 inhibitory activity of the compounds is measured with a kinase inhibition assay using recombinant Cdk4/CyclinD1 or Cdk6/CyclinD3 protein complexes. The protein substrate used in the assay is the retinoblastoma protein (Rb). The kinase reactions are carried out in a 96-well filter plate (MSDV N6B50,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3702566,Cn1c(=O)c(Sc2ccc(F)cc2)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,IC50,'>',10000,nM,,,273855,UO_0000065,,,,,0,CHEMBL3707689,Kinase Inhibition Assay: The compound of Example 39,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL212250,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,Inhibition,'=',3.76,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL374453,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,Inhibition,'=',0.05,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL101804,O=C(Nc1n[nH]c2nc(-c3ccco3)ccc12)C1CC1,Inhibition,'=',3.9,%,,,,UO_0000187,,,,,0,CHEMBL1962030,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL14112,Fc1ccc(-c2ncn(CCCN3CCOCC3)c2-c2ccncc2)cc1,Inhibition,'=',-8.34,%,,,,UO_0000187,,,,,0,CHEMBL1962030,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL1909355,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1.Cl,Inhibition,'=',-1.47,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
CHEMBL443563,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1OC,Inhibition,'=',3.26,%,,,,UO_0000187,,,,,0,CHEMBL1962031,GSK_PKIS: CDK6/cyclinD3 mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,
