Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Kd,'=',170,nM,6.77,,,UO_0000065,15.4,0.28,3.3,7.64,1,CHEMBL1244728,Binding affinity to ASK2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1163123,Mitogen-activated protein kinase kinase kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1244728,Binding affinity to ASK2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1163123,Mitogen-activated protein kinase kinase kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL166031,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1,Inhibition,'=',4.35,%,,,,UO_0000187,,,,,0,CHEMBL3631908,Inhibition of MEKK6 (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1163123,Mitogen-activated protein kinase kinase kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL3627608,1,Scientific Literature,Bioorg Med Chem,2015,None,,,
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Kd,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1908659,Binding constant for ASK2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1163123,Mitogen-activated protein kinase kinase kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,Kd,'=',8000,nM,5.1,,,UO_0000065,9.62,0.18,-0.01,5.39,0,CHEMBL1908659,Binding constant for ASK2 kinase domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1163123,Mitogen-activated protein kinase kinase kinase 6,Homo sapiens,SINGLE PROTEIN,CHEMBL1908390,1,Scientific Literature,Nat Biotechnol,2011,None,,,
CHEMBL3545360,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991763,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL300138,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991763,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991763,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3402762,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991763,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1944698,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991763,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
